"","objectid_well","year_obs","lat","lon","district","season","well.level","time"
"1177",10817,2016,26.275,71.30555556,"Barmer","pomr",NA,89
"1178",10817,2016,26.275,71.30555556,"Barmer","prm",34.38,90
"1179",10817,2016,26.275,71.30555556,"Barmer","mo",34,91
"1180",10817,2016,26.275,71.30555556,"Barmer","pomk",34.25,92
"1181",10818,1994,26.15833333,71.35,"Barmer","pomr",94.23,1
"1182",10818,1994,26.15833333,71.35,"Barmer","prm",95.25,2
"1183",10818,1994,26.15833333,71.35,"Barmer","mo",NA,3
"1184",10818,1994,26.15833333,71.35,"Barmer","pomk",NA,4
"1185",10818,1995,26.15833333,71.35,"Barmer","pomr",95.5,5
"1186",10818,1995,26.15833333,71.35,"Barmer","prm",95.28,6
"1187",10818,1995,26.15833333,71.35,"Barmer","mo",NA,7
"1188",10818,1995,26.15833333,71.35,"Barmer","pomk",95.8,8
"1189",10818,1996,26.15833333,71.35,"Barmer","pomr",NA,9
"1190",10818,1996,26.15833333,71.35,"Barmer","prm",95.51,10
"1191",10818,1996,26.15833333,71.35,"Barmer","mo",95.48,11
"1192",10818,1996,26.15833333,71.35,"Barmer","pomk",95.6,12
"1193",10818,1997,26.15833333,71.35,"Barmer","pomr",95.92,13
"1194",10818,1997,26.15833333,71.35,"Barmer","prm",95.59,14
"1195",10818,1997,26.15833333,71.35,"Barmer","mo",NA,15
"1196",10818,1997,26.15833333,71.35,"Barmer","pomk",95.6,16
"1197",10818,1998,26.15833333,71.35,"Barmer","pomr",96.66,17
"1198",10818,1998,26.15833333,71.35,"Barmer","prm",NA,18
"1199",10818,1998,26.15833333,71.35,"Barmer","mo",NA,19
"1200",10818,1998,26.15833333,71.35,"Barmer","pomk",97.95,20
"1201",10818,1999,26.15833333,71.35,"Barmer","pomr",NA,21
"1202",10818,1999,26.15833333,71.35,"Barmer","prm",98.15,22
"1203",10818,1999,26.15833333,71.35,"Barmer","mo",NA,23
"1204",10818,1999,26.15833333,71.35,"Barmer","pomk",98.28,24
"1205",10818,2005,26.15833333,71.35,"Barmer","pomr",NA,45
"1206",10818,2005,26.15833333,71.35,"Barmer","prm",NA,46
"1207",10818,2005,26.15833333,71.35,"Barmer","mo",101.24,47
"1208",10818,2005,26.15833333,71.35,"Barmer","pomk",NA,48
"1209",10818,2012,26.15833333,71.35,"Barmer","pomr",NA,73
"1210",10818,2012,26.15833333,71.35,"Barmer","prm",102.39,74
"1211",10818,2012,26.15833333,71.35,"Barmer","mo",NA,75
"1212",10818,2012,26.15833333,71.35,"Barmer","pomk",NA,76
"1213",10818,2013,26.15833333,71.35,"Barmer","pomr",102.39,77
"1214",10818,2013,26.15833333,71.35,"Barmer","prm",102.39,78
"1215",10818,2013,26.15833333,71.35,"Barmer","mo",102.39,79
"1216",10818,2013,26.15833333,71.35,"Barmer","pomk",102.39,80
"1217",10818,2014,26.15833333,71.35,"Barmer","pomr",102.39,81
"1218",10818,2014,26.15833333,71.35,"Barmer","prm",NA,82
"1219",10818,2014,26.15833333,71.35,"Barmer","mo",NA,83
"1220",10818,2014,26.15833333,71.35,"Barmer","pomk",NA,84
"1221",10819,1994,26.30833333,71.5125,"Barmer","pomr",NA,1
"1222",10819,1994,26.30833333,71.5125,"Barmer","prm",54.25,2
"1223",10819,1994,26.30833333,71.5125,"Barmer","mo",53.6,3
"1224",10819,1994,26.30833333,71.5125,"Barmer","pomk",54,4
"1225",10819,1995,26.30833333,71.5125,"Barmer","pomr",53.72,5
"1226",10819,1995,26.30833333,71.5125,"Barmer","prm",53.61,6
"1227",10819,1995,26.30833333,71.5125,"Barmer","mo",54.05,7
"1228",10819,1995,26.30833333,71.5125,"Barmer","pomk",NA,8
"1229",10819,1996,26.30833333,71.5125,"Barmer","pomr",53.45,9
"1230",10819,1996,26.30833333,71.5125,"Barmer","prm",54.54,10
"1231",10819,1996,26.30833333,71.5125,"Barmer","mo",54.2,11
"1232",10819,1996,26.30833333,71.5125,"Barmer","pomk",54.25,12
"1233",10819,1997,26.30833333,71.5125,"Barmer","pomr",NA,13
"1234",10819,1997,26.30833333,71.5125,"Barmer","prm",54.1,14
"1235",10819,1997,26.30833333,71.5125,"Barmer","mo",54.45,15
"1236",10819,1997,26.30833333,71.5125,"Barmer","pomk",54.25,16
"1237",10819,1998,26.30833333,71.5125,"Barmer","pomr",54.6,17
"1238",10819,1998,26.30833333,71.5125,"Barmer","prm",54.34,18
"1239",10819,1998,26.30833333,71.5125,"Barmer","mo",54.83,19
"1240",10819,1998,26.30833333,71.5125,"Barmer","pomk",54.29,20
"1241",10819,1999,26.30833333,71.5125,"Barmer","pomr",54.32,21
"1242",10819,1999,26.30833333,71.5125,"Barmer","prm",NA,22
"1243",10819,1999,26.30833333,71.5125,"Barmer","mo",NA,23
"1244",10819,1999,26.30833333,71.5125,"Barmer","pomk",NA,24
"1245",10819,2003,26.30833333,71.5125,"Barmer","pomr",NA,37
"1246",10819,2003,26.30833333,71.5125,"Barmer","prm",14.92,38
"1247",10819,2003,26.30833333,71.5125,"Barmer","mo",NA,39
"1248",10819,2003,26.30833333,71.5125,"Barmer","pomk",NA,40
"1249",10820,2005,26.32111111,71.58333333,"Barmer","pomr",54.5,45
"1250",10820,2005,26.32111111,71.58333333,"Barmer","prm",55.35,46
"1251",10820,2005,26.32111111,71.58333333,"Barmer","mo",55.3,47
"1252",10820,2005,26.32111111,71.58333333,"Barmer","pomk",55.3,48
"1253",10820,2006,26.32111111,71.58333333,"Barmer","pomr",55.43,49
"1254",10820,2006,26.32111111,71.58333333,"Barmer","prm",NA,50
"1255",10820,2006,26.32111111,71.58333333,"Barmer","mo",55.4,51
"1256",10820,2006,26.32111111,71.58333333,"Barmer","pomk",55.3,52
"1257",10820,2007,26.32111111,71.58333333,"Barmer","pomr",55.4,53
"1258",10820,2007,26.32111111,71.58333333,"Barmer","prm",NA,54
"1259",10820,2007,26.32111111,71.58333333,"Barmer","mo",NA,55
"1260",10820,2007,26.32111111,71.58333333,"Barmer","pomk",NA,56
"1261",10822,1994,26.19305556,71.24305556,"Barmer","pomr",5.2,1
"1262",10822,1994,26.19305556,71.24305556,"Barmer","prm",6.56,2
"1263",10822,1994,26.19305556,71.24305556,"Barmer","mo",6.19,3
"1264",10822,1994,26.19305556,71.24305556,"Barmer","pomk",6.3,4
"1265",10822,1995,26.19305556,71.24305556,"Barmer","pomr",6.53,5
"1266",10822,1995,26.19305556,71.24305556,"Barmer","prm",7.46,6
"1267",10822,1995,26.19305556,71.24305556,"Barmer","mo",6.5,7
"1268",10822,1995,26.19305556,71.24305556,"Barmer","pomk",6.71,8
"1269",10822,1996,26.19305556,71.24305556,"Barmer","pomr",5.1,9
"1270",10822,1996,26.19305556,71.24305556,"Barmer","prm",7.5,10
"1271",10822,1996,26.19305556,71.24305556,"Barmer","mo",5.8,11
"1272",10822,1996,26.19305556,71.24305556,"Barmer","pomk",7.41,12
"1273",10822,1997,26.19305556,71.24305556,"Barmer","pomr",8,13
"1274",10822,1997,26.19305556,71.24305556,"Barmer","prm",6.1,14
"1275",10822,1997,26.19305556,71.24305556,"Barmer","mo",7.58,15
"1276",10822,1997,26.19305556,71.24305556,"Barmer","pomk",7.4,16
"1277",10822,1998,26.19305556,71.24305556,"Barmer","pomr",9.3,17
"1278",10822,1998,26.19305556,71.24305556,"Barmer","prm",9.48,18
"1279",10822,1998,26.19305556,71.24305556,"Barmer","mo",9.6,19
"1280",10822,1998,26.19305556,71.24305556,"Barmer","pomk",9.11,20
"1281",10822,1999,26.19305556,71.24305556,"Barmer","pomr",8.97,21
"1282",10822,1999,26.19305556,71.24305556,"Barmer","prm",9,22
"1283",10822,1999,26.19305556,71.24305556,"Barmer","mo",8.69,23
"1284",10822,1999,26.19305556,71.24305556,"Barmer","pomk",9.03,24
"1285",10822,2000,26.19305556,71.24305556,"Barmer","pomr",9.21,25
"1286",10822,2000,26.19305556,71.24305556,"Barmer","prm",NA,26
"1287",10822,2000,26.19305556,71.24305556,"Barmer","mo",5.94,27
"1288",10822,2000,26.19305556,71.24305556,"Barmer","pomk",6.3,28
"1289",10822,2001,26.19305556,71.24305556,"Barmer","pomr",6.3,29
"1290",10822,2001,26.19305556,71.24305556,"Barmer","prm",7.34,30
"1291",10822,2001,26.19305556,71.24305556,"Barmer","mo",6.9,31
"1292",10822,2001,26.19305556,71.24305556,"Barmer","pomk",5.69,32
"1293",10822,2002,26.19305556,71.24305556,"Barmer","pomr",6.68,33
"1294",10822,2002,26.19305556,71.24305556,"Barmer","prm",8,34
"1295",10822,2002,26.19305556,71.24305556,"Barmer","mo",6.96,35
"1296",10822,2002,26.19305556,71.24305556,"Barmer","pomk",7.35,36
"1297",10822,2003,26.19305556,71.24305556,"Barmer","pomr",7.75,37
"1298",10822,2003,26.19305556,71.24305556,"Barmer","prm",7.46,38
"1299",10822,2003,26.19305556,71.24305556,"Barmer","mo",NA,39
"1300",10822,2003,26.19305556,71.24305556,"Barmer","pomk",NA,40
"1301",10822,2005,26.19305556,71.24305556,"Barmer","pomr",6.65,45
"1302",10822,2005,26.19305556,71.24305556,"Barmer","prm",6.15,46
"1303",10822,2005,26.19305556,71.24305556,"Barmer","mo",6.3,47
"1304",10822,2005,26.19305556,71.24305556,"Barmer","pomk",6.13,48
"1305",10822,2006,26.19305556,71.24305556,"Barmer","pomr",6.55,49
"1306",10822,2006,26.19305556,71.24305556,"Barmer","prm",7.59,50
"1307",10822,2006,26.19305556,71.24305556,"Barmer","mo",7.9,51
"1308",10822,2006,26.19305556,71.24305556,"Barmer","pomk",5.95,52
"1309",10822,2007,26.19305556,71.24305556,"Barmer","pomr",6,53
"1310",10822,2007,26.19305556,71.24305556,"Barmer","prm",5.55,54
"1311",10822,2007,26.19305556,71.24305556,"Barmer","mo",4.48,55
"1312",10822,2007,26.19305556,71.24305556,"Barmer","pomk",4.55,56
"1313",10822,2008,26.19305556,71.24305556,"Barmer","pomr",4.75,57
"1314",10822,2008,26.19305556,71.24305556,"Barmer","prm",NA,58
"1315",10822,2008,26.19305556,71.24305556,"Barmer","mo",5.95,59
"1316",10822,2008,26.19305556,71.24305556,"Barmer","pomk",5.95,60
"1317",10822,2009,26.19305556,71.24305556,"Barmer","pomr",6.2,61
"1318",10822,2009,26.19305556,71.24305556,"Barmer","prm",6.75,62
"1319",10822,2009,26.19305556,71.24305556,"Barmer","mo",5.8,63
"1320",10822,2009,26.19305556,71.24305556,"Barmer","pomk",NA,64
"1321",10822,2010,26.19305556,71.24305556,"Barmer","pomr",5.95,65
"1322",10822,2010,26.19305556,71.24305556,"Barmer","prm",7.35,66
"1323",10822,2010,26.19305556,71.24305556,"Barmer","mo",5.34,67
"1324",10822,2010,26.19305556,71.24305556,"Barmer","pomk",4.8,68
"1325",10822,2011,26.19305556,71.24305556,"Barmer","pomr",4.85,69
"1326",10822,2011,26.19305556,71.24305556,"Barmer","prm",5.85,70
"1327",10822,2011,26.19305556,71.24305556,"Barmer","mo",4.75,71
"1328",10822,2011,26.19305556,71.24305556,"Barmer","pomk",NA,72
"1329",10822,2012,26.19305556,71.24305556,"Barmer","pomr",5.9,73
"1330",10822,2012,26.19305556,71.24305556,"Barmer","prm",5.9,74
"1331",10822,2012,26.19305556,71.24305556,"Barmer","mo",NA,75
"1332",10822,2012,26.19305556,71.24305556,"Barmer","pomk",4.45,76
"1333",10822,2013,26.19305556,71.24305556,"Barmer","pomr",4.35,77
"1334",10822,2013,26.19305556,71.24305556,"Barmer","prm",5.05,78
"1335",10822,2013,26.19305556,71.24305556,"Barmer","mo",4.55,79
"1336",10822,2013,26.19305556,71.24305556,"Barmer","pomk",2.55,80
"1337",10822,2014,26.19305556,71.24305556,"Barmer","pomr",2.45,81
"1338",10822,2014,26.19305556,71.24305556,"Barmer","prm",NA,82
"1339",10822,2014,26.19305556,71.24305556,"Barmer","mo",NA,83
"1340",10822,2014,26.19305556,71.24305556,"Barmer","pomk",3.14,84
"1341",10822,2015,26.19305556,71.24305556,"Barmer","pomr",3.05,85
"1342",10822,2015,26.19305556,71.24305556,"Barmer","prm",3.85,86
"1343",10822,2015,26.19305556,71.24305556,"Barmer","mo",2.93,87
"1344",10822,2015,26.19305556,71.24305556,"Barmer","pomk",3,88
"1345",10822,2016,26.19305556,71.24305556,"Barmer","pomr",NA,89
"1346",10822,2016,26.19305556,71.24305556,"Barmer","prm",7.35,90
"1347",10822,2016,26.19305556,71.24305556,"Barmer","mo",7.25,91
"1348",10822,2016,26.19305556,71.24305556,"Barmer","pomk",3.35,92
"1349",10824,1994,26.24166667,71.5125,"Barmer","pomr",61.02,1
"1350",10824,1994,26.24166667,71.5125,"Barmer","prm",61.08,2
"1351",10824,1994,26.24166667,71.5125,"Barmer","mo",60.15,3
"1352",10824,1994,26.24166667,71.5125,"Barmer","pomk",61,4
"1353",10824,1995,26.24166667,71.5125,"Barmer","pomr",60.56,5
"1354",10824,1995,26.24166667,71.5125,"Barmer","prm",61.02,6
"1355",10824,1995,26.24166667,71.5125,"Barmer","mo",61.07,7
"1356",10824,1995,26.24166667,71.5125,"Barmer","pomk",61.06,8
"1357",10824,1996,26.24166667,71.5125,"Barmer","pomr",61.42,9
"1358",10824,1996,26.24166667,71.5125,"Barmer","prm",61.08,10
"1359",10824,1996,26.24166667,71.5125,"Barmer","mo",61.31,11
"1360",10824,1996,26.24166667,71.5125,"Barmer","pomk",61.12,12
"1361",10824,1997,26.24166667,71.5125,"Barmer","pomr",61,13
"1362",10824,1997,26.24166667,71.5125,"Barmer","prm",61.14,14
"1363",10824,1997,26.24166667,71.5125,"Barmer","mo",60.8,15
"1364",10824,1997,26.24166667,71.5125,"Barmer","pomk",61.12,16
"1365",10824,1998,26.24166667,71.5125,"Barmer","pomr",60.96,17
"1366",10824,1998,26.24166667,71.5125,"Barmer","prm",59.35,18
"1367",10824,1998,26.24166667,71.5125,"Barmer","mo",61.85,19
"1368",10824,1998,26.24166667,71.5125,"Barmer","pomk",61.67,20
"1369",10824,1999,26.24166667,71.5125,"Barmer","pomr",61.4,21
"1370",10824,1999,26.24166667,71.5125,"Barmer","prm",61.2,22
"1371",10824,1999,26.24166667,71.5125,"Barmer","mo",63.59,23
"1372",10824,1999,26.24166667,71.5125,"Barmer","pomk",61.6,24
"1373",10824,2000,26.24166667,71.5125,"Barmer","pomr",61.37,25
"1374",10824,2000,26.24166667,71.5125,"Barmer","prm",61.8,26
"1375",10824,2000,26.24166667,71.5125,"Barmer","mo",62.4,27
"1376",10824,2000,26.24166667,71.5125,"Barmer","pomk",62.8,28
"1377",10824,2001,26.24166667,71.5125,"Barmer","pomr",62.8,29
"1378",10824,2001,26.24166667,71.5125,"Barmer","prm",61.42,30
"1379",10824,2001,26.24166667,71.5125,"Barmer","mo",62.5,31
"1380",10824,2001,26.24166667,71.5125,"Barmer","pomk",59.35,32
"1381",10824,2002,26.24166667,71.5125,"Barmer","pomr",62.14,33
"1382",10824,2002,26.24166667,71.5125,"Barmer","prm",NA,34
"1383",10824,2002,26.24166667,71.5125,"Barmer","mo",NA,35
"1384",10824,2002,26.24166667,71.5125,"Barmer","pomk",NA,36
"1385",10824,2012,26.24166667,71.5125,"Barmer","pomr",64.88,73
"1386",10824,2012,26.24166667,71.5125,"Barmer","prm",64.88,74
"1387",10824,2012,26.24166667,71.5125,"Barmer","mo",NA,75
"1388",10824,2012,26.24166667,71.5125,"Barmer","pomk",NA,76
"1389",10824,2013,26.24166667,71.5125,"Barmer","pomr",64.88,77
"1390",10824,2013,26.24166667,71.5125,"Barmer","prm",64.88,78
"1391",10824,2013,26.24166667,71.5125,"Barmer","mo",NA,79
"1392",10824,2013,26.24166667,71.5125,"Barmer","pomk",64.88,80
"1393",10824,2014,26.24166667,71.5125,"Barmer","pomr",64.88,81
"1394",10824,2014,26.24166667,71.5125,"Barmer","prm",NA,82
"1395",10824,2014,26.24166667,71.5125,"Barmer","mo",NA,83
"1396",10824,2014,26.24166667,71.5125,"Barmer","pomk",NA,84
"1397",10827,1999,26.25972222,71.60555556,"Barmer","pomr",NA,21
"1398",10827,1999,26.25972222,71.60555556,"Barmer","prm",46.68,22
"1399",10827,1999,26.25972222,71.60555556,"Barmer","mo",46.79,23
"1400",10827,1999,26.25972222,71.60555556,"Barmer","pomk",46.76,24
"1401",10827,2000,26.25972222,71.60555556,"Barmer","pomr",46.73,25
"1402",10827,2000,26.25972222,71.60555556,"Barmer","prm",45.8,26
"1403",10827,2000,26.25972222,71.60555556,"Barmer","mo",46.88,27
"1404",10827,2000,26.25972222,71.60555556,"Barmer","pomk",46.9,28
"1405",10827,2001,26.25972222,71.60555556,"Barmer","pomr",47.1,29
"1406",10827,2001,26.25972222,71.60555556,"Barmer","prm",47.27,30
"1407",10827,2001,26.25972222,71.60555556,"Barmer","mo",46.95,31
"1408",10827,2001,26.25972222,71.60555556,"Barmer","pomk",NA,32
"1409",10827,2002,26.25972222,71.60555556,"Barmer","pomr",46.09,33
"1410",10827,2002,26.25972222,71.60555556,"Barmer","prm",46.8,34
"1411",10827,2002,26.25972222,71.60555556,"Barmer","mo",47.2,35
"1412",10827,2002,26.25972222,71.60555556,"Barmer","pomk",46.3,36
"1413",10827,2003,26.25972222,71.60555556,"Barmer","pomr",46.98,37
"1414",10827,2003,26.25972222,71.60555556,"Barmer","prm",46.7,38
"1415",10827,2003,26.25972222,71.60555556,"Barmer","mo",NA,39
"1416",10827,2003,26.25972222,71.60555556,"Barmer","pomk",NA,40
"1417",10827,2005,26.25972222,71.60555556,"Barmer","pomr",47.57,45
"1418",10827,2005,26.25972222,71.60555556,"Barmer","prm",48.08,46
"1419",10827,2005,26.25972222,71.60555556,"Barmer","mo",48.37,47
"1420",10827,2005,26.25972222,71.60555556,"Barmer","pomk",48.49,48
"1421",10827,2006,26.25972222,71.60555556,"Barmer","pomr",47.82,49
"1422",10827,2006,26.25972222,71.60555556,"Barmer","prm",47.86,50
"1423",10827,2006,26.25972222,71.60555556,"Barmer","mo",49.09,51
"1424",10827,2006,26.25972222,71.60555556,"Barmer","pomk",49.15,52
"1425",10827,2007,26.25972222,71.60555556,"Barmer","pomr",49.59,53
"1426",10827,2007,26.25972222,71.60555556,"Barmer","prm",50.11,54
"1427",10827,2007,26.25972222,71.60555556,"Barmer","mo",49.59,55
"1428",10827,2007,26.25972222,71.60555556,"Barmer","pomk",49.67,56
"1429",10827,2008,26.25972222,71.60555556,"Barmer","pomr",49.87,57
"1430",10827,2008,26.25972222,71.60555556,"Barmer","prm",50.11,58
"1431",10827,2008,26.25972222,71.60555556,"Barmer","mo",NA,59
"1432",10827,2008,26.25972222,71.60555556,"Barmer","pomk",50.39,60
"1433",10827,2009,26.25972222,71.60555556,"Barmer","pomr",50.59,61
"1434",10827,2009,26.25972222,71.60555556,"Barmer","prm",50.89,62
"1435",10827,2009,26.25972222,71.60555556,"Barmer","mo",50.49,63
"1436",10827,2009,26.25972222,71.60555556,"Barmer","pomk",51.49,64
"1437",10827,2010,26.25972222,71.60555556,"Barmer","pomr",51.36,65
"1438",10827,2010,26.25972222,71.60555556,"Barmer","prm",52.38,66
"1439",10827,2010,26.25972222,71.60555556,"Barmer","mo",53.99,67
"1440",10827,2010,26.25972222,71.60555556,"Barmer","pomk",51.89,68
"1441",10827,2011,26.25972222,71.60555556,"Barmer","pomr",49.04,69
"1442",10827,2011,26.25972222,71.60555556,"Barmer","prm",52.59,70
"1443",10827,2011,26.25972222,71.60555556,"Barmer","mo",53.59,71
"1444",10827,2011,26.25972222,71.60555556,"Barmer","pomk",52.99,72
"1445",10827,2012,26.25972222,71.60555556,"Barmer","pomr",53.99,73
"1446",10827,2012,26.25972222,71.60555556,"Barmer","prm",55.09,74
"1447",10827,2012,26.25972222,71.60555556,"Barmer","mo",NA,75
"1448",10827,2012,26.25972222,71.60555556,"Barmer","pomk",54.09,76
"1449",10827,2013,26.25972222,71.60555556,"Barmer","pomr",53.59,77
"1450",10827,2013,26.25972222,71.60555556,"Barmer","prm",53.69,78
"1451",10827,2013,26.25972222,71.60555556,"Barmer","mo",54.61,79
"1452",10827,2013,26.25972222,71.60555556,"Barmer","pomk",54.49,80
"1453",10827,2014,26.25972222,71.60555556,"Barmer","pomr",56.09,81
"1454",10827,2014,26.25972222,71.60555556,"Barmer","prm",57.84,82
"1455",10827,2014,26.25972222,71.60555556,"Barmer","mo",46.08,83
"1456",10827,2014,26.25972222,71.60555556,"Barmer","pomk",55.38,84
"1457",10827,2015,26.25972222,71.60555556,"Barmer","pomr",56.94,85
"1458",10827,2015,26.25972222,71.60555556,"Barmer","prm",56.28,86
"1459",10827,2015,26.25972222,71.60555556,"Barmer","mo",55.69,87
"1460",10827,2015,26.25972222,71.60555556,"Barmer","pomk",57.24,88
"1461",10827,2016,26.25972222,71.60555556,"Barmer","pomr",NA,89
"1462",10827,2016,26.25972222,71.60555556,"Barmer","prm",58.19,90
"1463",10827,2016,26.25972222,71.60555556,"Barmer","mo",57.89,91
"1464",10827,2016,26.25972222,71.60555556,"Barmer","pomk",58.69,92
"1465",10831,1994,25.70416667,71.4125,"Barmer","pomr",13.79,1
"1466",10831,1994,25.70416667,71.4125,"Barmer","prm",18.55,2
"1467",10831,1994,25.70416667,71.4125,"Barmer","mo",NA,3
"1468",10831,1994,25.70416667,71.4125,"Barmer","pomk",23.4,4
"1469",10831,1995,25.70416667,71.4125,"Barmer","pomr",NA,5
"1470",10831,1995,25.70416667,71.4125,"Barmer","prm",14.98,6
"1471",10831,1995,25.70416667,71.4125,"Barmer","mo",NA,7
"1472",10831,1995,25.70416667,71.4125,"Barmer","pomk",14.82,8
"1473",10831,1996,25.70416667,71.4125,"Barmer","pomr",17.48,9
"1474",10831,1996,25.70416667,71.4125,"Barmer","prm",23.89,10
"1475",10831,1996,25.70416667,71.4125,"Barmer","mo",NA,11
"1476",10831,1996,25.70416667,71.4125,"Barmer","pomk",NA,12
"1477",10831,1997,25.70416667,71.4125,"Barmer","pomr",21.9,13
"1478",10831,1997,25.70416667,71.4125,"Barmer","prm",17.2,14
"1479",10831,1997,25.70416667,71.4125,"Barmer","mo",16.3,15
"1480",10831,1997,25.70416667,71.4125,"Barmer","pomk",15.66,16
"1481",10831,1998,25.70416667,71.4125,"Barmer","pomr",17.94,17
"1482",10831,1998,25.70416667,71.4125,"Barmer","prm",17.79,18
"1483",10831,1998,25.70416667,71.4125,"Barmer","mo",19.19,19
"1484",10831,1998,25.70416667,71.4125,"Barmer","pomk",22.72,20
"1485",10831,1999,25.70416667,71.4125,"Barmer","pomr",23.09,21
"1486",10831,1999,25.70416667,71.4125,"Barmer","prm",18.4,22
"1487",10831,1999,25.70416667,71.4125,"Barmer","mo",20.9,23
"1488",10831,1999,25.70416667,71.4125,"Barmer","pomk",20.41,24
"1489",10831,2000,25.70416667,71.4125,"Barmer","pomr",20.56,25
"1490",10831,2000,25.70416667,71.4125,"Barmer","prm",19.4,26
"1491",10831,2000,25.70416667,71.4125,"Barmer","mo",19.55,27
"1492",10831,2000,25.70416667,71.4125,"Barmer","pomk",19.8,28
"1493",10831,2001,25.70416667,71.4125,"Barmer","pomr",19.85,29
"1494",10831,2001,25.70416667,71.4125,"Barmer","prm",22.19,30
"1495",10831,2001,25.70416667,71.4125,"Barmer","mo",19.4,31
"1496",10831,2001,25.70416667,71.4125,"Barmer","pomk",22.91,32
"1497",10831,2002,25.70416667,71.4125,"Barmer","pomr",28.99,33
"1498",10831,2002,25.70416667,71.4125,"Barmer","prm",21.45,34
"1499",10831,2002,25.70416667,71.4125,"Barmer","mo",22.45,35
"1500",10831,2002,25.70416667,71.4125,"Barmer","pomk",21.45,36
"1501",10831,2003,25.70416667,71.4125,"Barmer","pomr",20.15,37
"1502",10831,2003,25.70416667,71.4125,"Barmer","prm",21.37,38
"1503",10831,2003,25.70416667,71.4125,"Barmer","mo",NA,39
"1504",10831,2003,25.70416667,71.4125,"Barmer","pomk",NA,40
"1505",10831,2005,25.70416667,71.4125,"Barmer","pomr",10.32,45
"1506",10831,2005,25.70416667,71.4125,"Barmer","prm",21.01,46
"1507",10831,2005,25.70416667,71.4125,"Barmer","mo",18.53,47
"1508",10831,2005,25.70416667,71.4125,"Barmer","pomk",20.7,48
"1509",10831,2006,25.70416667,71.4125,"Barmer","pomr",20.97,49
"1510",10831,2006,25.70416667,71.4125,"Barmer","prm",19.77,50
"1511",10831,2006,25.70416667,71.4125,"Barmer","mo",18.9,51
"1512",10831,2006,25.70416667,71.4125,"Barmer","pomk",16.45,52
"1513",10831,2007,25.70416667,71.4125,"Barmer","pomr",15.5,53
"1514",10831,2007,25.70416667,71.4125,"Barmer","prm",16.1,54
"1515",10831,2007,25.70416667,71.4125,"Barmer","mo",19.4,55
"1516",10831,2007,25.70416667,71.4125,"Barmer","pomk",15.78,56
"1517",10831,2008,25.70416667,71.4125,"Barmer","pomr",16.48,57
"1518",10831,2008,25.70416667,71.4125,"Barmer","prm",21.75,58
"1519",10831,2008,25.70416667,71.4125,"Barmer","mo",NA,59
"1520",10831,2008,25.70416667,71.4125,"Barmer","pomk",17.81,60
"1521",10831,2009,25.70416667,71.4125,"Barmer","pomr",18.65,61
"1522",10831,2009,25.70416667,71.4125,"Barmer","prm",18.5,62
"1523",10831,2009,25.70416667,71.4125,"Barmer","mo",19.53,63
"1524",10831,2009,25.70416667,71.4125,"Barmer","pomk",NA,64
"1525",10831,2010,25.70416667,71.4125,"Barmer","pomr",NA,65
"1526",10831,2010,25.70416667,71.4125,"Barmer","prm",20.25,66
"1527",10831,2010,25.70416667,71.4125,"Barmer","mo",20.35,67
"1528",10831,2010,25.70416667,71.4125,"Barmer","pomk",19.45,68
"1529",10831,2011,25.70416667,71.4125,"Barmer","pomr",21.45,69
"1530",10831,2011,25.70416667,71.4125,"Barmer","prm",29.85,70
"1531",10831,2011,25.70416667,71.4125,"Barmer","mo",30.15,71
"1532",10831,2011,25.70416667,71.4125,"Barmer","pomk",20.09,72
"1533",10831,2012,25.70416667,71.4125,"Barmer","pomr",19.47,73
"1534",10831,2012,25.70416667,71.4125,"Barmer","prm",20.95,74
"1535",10831,2012,25.70416667,71.4125,"Barmer","mo",NA,75
"1536",10831,2012,25.70416667,71.4125,"Barmer","pomk",20.35,76
"1537",10831,2013,25.70416667,71.4125,"Barmer","pomr",19.95,77
"1538",10831,2013,25.70416667,71.4125,"Barmer","prm",20.85,78
"1539",10831,2013,25.70416667,71.4125,"Barmer","mo",23.55,79
"1540",10831,2013,25.70416667,71.4125,"Barmer","pomk",25.25,80
"1541",10831,2014,25.70416667,71.4125,"Barmer","pomr",20.09,81
"1542",10831,2014,25.70416667,71.4125,"Barmer","prm",24.1,82
"1543",10831,2014,25.70416667,71.4125,"Barmer","mo",21.6,83
"1544",10831,2014,25.70416667,71.4125,"Barmer","pomk",18.7,84
"1545",10831,2015,25.70416667,71.4125,"Barmer","pomr",22.15,85
"1546",10831,2015,25.70416667,71.4125,"Barmer","prm",22,86
"1547",10831,2015,25.70416667,71.4125,"Barmer","mo",NA,87
"1548",10831,2015,25.70416667,71.4125,"Barmer","pomk",21.95,88
"1549",10831,2016,25.70416667,71.4125,"Barmer","pomr",NA,89
"1550",10831,2016,25.70416667,71.4125,"Barmer","prm",22.55,90
"1551",10831,2016,25.70416667,71.4125,"Barmer","mo",22.05,91
"1552",10831,2016,25.70416667,71.4125,"Barmer","pomk",23.05,92
"1553",15434,2007,26.42972222,71.22944444,"Barmer","pomr",NA,53
"1554",15434,2007,26.42972222,71.22944444,"Barmer","prm",113.2,54
"1555",15434,2007,26.42972222,71.22944444,"Barmer","mo",114.16,55
"1556",15434,2007,26.42972222,71.22944444,"Barmer","pomk",112.9,56
"1557",15434,2008,26.42972222,71.22944444,"Barmer","pomr",112.98,57
